Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,AAPL,AAPL,AAPL,AAPL,AAPL,,,
2024-12-20,2024,12,20,Friday,50,2024-50,246.47,253.38,244.13,252.87,147495300,0.01881588271612422,245.96428571428572,233.23080000000002
2024-12-23,2024,12,23,Monday,51,2024-51,253.15,254.03,251.84,253.65,40858800,0.003064859257357,246.85999999999999,233.7866
2024-12-24,2024,12,24,Tuesday,51,2024-51,253.87,256.57,253.67,256.56,23234700,0.01147819717637466,247.93785714285715,234.3262
2024-12-26,2024,12,26,Thursday,51,2024-51,256.55,258.45,255.99,257.38,27237100,0.0031755732672802406,249.07214285714284,234.8316
2024-12-27,2024,12,27,Friday,51,2024-51,256.19,257.06,251.45,253.97,42355300,-0.013242079409434782,249.97714285714287,235.3098
2024-12-30,2024,12,30,Monday,52,2024-52,250.63,251.89,249.16,250.6,35557500,-0.013263452725055913,250.3642857142857,235.7134
2024-12-31,2024,12,31,Tuesday,52,2024-52,250.84,251.67,247.85,248.83,39480700,-0.007057920935259476,250.55214285714285,236.025
2025-01-02,2025,1,2,Thursday,00,2025-00,247.35,247.52,240.28,242.3,55740700,-0.02623586096466035,250.36428571428573,236.1766
2025-01-03,2025,1,3,Friday,00,2025-00,241.82,242.63,240.35,241.82,40244100,-0.0020094462677947567,250.03785714285712,236.33079999999998
2025-01-06,2025,1,6,Monday,01,2025-01,242.76,245.76,241.66,243.44,45045600,0.00673900574156705,249.81571428571428,236.61880000000002
2025-01-07,2025,1,7,Tuesday,01,2025-01,241.44,243.99,239.82,240.67,40856000,-0.011387776916781611,249.1885714285714,236.8552
2025-01-08,2025,1,8,Wednesday,01,2025-01,240.38,242.16,238.53,241.16,37628900,0.0020229888322240708,248.42357142857142,237.0846
2025-01-10,2025,1,10,Friday,01,2025-01,238.49,238.64,231.52,235.35,61710900,-0.02410378997014162,247.62857142857143,237.1584
2025-01-13,2025,1,13,Monday,02,2025-02,232.05,233.18,228.26,232.91,49630700,-0.01034410835976085,246.5364285714286,237.178
2025-01-14,2025,1,14,Tuesday,02,2025-02,233.26,234.62,230.99,231.8,39435300,-0.004778069347616931,245.03142857142856,237.2462
2025-01-15,2025,1,15,Wednesday,02,2025-02,233.15,237.44,232.94,236.36,39832000,0.019675822460688108,243.79642857142858,237.4888
2025-01-16,2025,1,16,Thursday,02,2025-02,235.84,236.5,226.58,226.81,71759100,-0.04040024064431946,241.67142857142858,237.6
2025-01-17,2025,1,17,Friday,02,2025-02,230.65,230.82,227.03,228.52,68488300,0.007535313857827575,239.60999999999999,237.76319999999998
2025-01-21,2025,1,21,Tuesday,03,2025-03,222.58,223.0,217.99,221.23,98070400,-0.03191585897303639,237.27142857142854,237.75199999999998
2025-01-22,2025,1,22,Wednesday,03,2025-03,218.39,222.7,218.39,222.41,64126500,0.005344901031182792,235.25785714285715,237.77899999999997
2025-01-23,2025,1,23,Thursday,03,2025-03,223.31,225.59,220.89,222.24,60234800,-0.0007593410335874351,233.35857142857142,237.70800000000003
2025-01-24,2025,1,24,Friday,03,2025-03,223.35,224.2,220.0,221.37,54697900,-0.003934573992730894,231.86357142857142,237.625
2025-01-27,2025,1,27,Monday,04,2025-04,222.6,230.68,222.56,228.4,94863400,0.03178021567167488,230.905,237.73680000000002
2025-01-28,2025,1,28,Tuesday,04,2025-04,229.38,238.67,229.34,236.75,75707600,0.0365439462721342,230.42714285714285,238.01559999999998
2025-01-29,2025,1,29,Wednesday,04,2025-04,232.63,238.34,232.52,237.84,45486100,0.004616809098630492,230.225,238.2986
2025-01-30,2025,1,30,Thursday,04,2025-04,237.15,239.26,235.7,236.08,55658300,-0.007394764006926291,229.86214285714286,238.4848
2025-01-31,2025,1,31,Friday,04,2025-04,245.62,245.62,231.96,234.5,100959800,-0.0066921551124439205,229.8014285714286,238.7034
2025-02-03,2025,2,3,Monday,05,2025-05,228.53,230.36,224.27,226.56,73063300,-0.03385603892478206,229.34785714285712,238.70320000000004
2025-02-04,2025,2,4,Tuesday,05,2025-05,225.81,231.65,225.21,231.32,45067300,0.021007951442878037,229.31357142857146,238.79300000000003
2025-02-05,2025,2,5,Wednesday,05,2025-05,227.08,231.19,226.82,230.99,39620300,-0.0014174214473252622,228.93,238.86180000000002
2025-02-06,2025,2,6,Thursday,05,2025-05,229.82,232.32,228.97,231.74,29925300,0.003226159110898852,229.28214285714287,238.9552
2025-02-07,2025,2,7,Friday,05,2025-05,231.12,232.51,225.82,226.18,39707200,-0.02396888342173853,229.115,238.91060000000002
2025-02-10,2025,2,10,Monday,06,2025-06,228.36,229.38,226.01,226.45,33115600,0.001187458730378399,229.48785714285717,238.8118
2025-02-11,2025,2,11,Tuesday,06,2025-06,227.0,233.99,226.93,231.4,53718400,0.021831762511779873,230.12999999999997,238.7684
2025-02-12,2025,2,12,Wednesday,06,2025-06,229.98,235.71,229.47,235.63,45243300,0.018270203159199028,231.08642857142857,238.81220000000002
2025-02-13,2025,2,13,Thursday,06,2025-06,235.66,241.07,234.33,240.26,53614100,0.01967319998593431,232.4357142857143,238.901
2025-02-14,2025,2,14,Friday,06,2025-06,239.98,244.26,239.72,243.31,40896200,0.012710634316781988,233.5007142857143,239.0058
2025-02-18,2025,2,18,Tuesday,07,2025-07,242.87,243.89,240.57,243.19,48822500,-0.0005314235032046755,233.96071428571432,239.0474
2025-02-19,2025,2,19,Wednesday,07,2025-07,243.37,244.72,241.88,243.58,32204200,0.0016360910581458832,234.37071428571429,239.0896
2025-02-20,2025,2,20,Thursday,07,2025-07,243.65,245.48,243.01,244.54,32316900,0.003920517943111657,234.975,239.15039999999996
2025-02-21,2025,2,21,Friday,07,2025-07,244.66,247.38,243.93,244.26,53197400,-0.00113895905768846,235.67214285714286,239.2096
2025-02-24,2025,2,24,Monday,08,2025-08,243.64,247.55,243.14,245.8,51326400,0.0063123040640729045,237.04642857142858,239.222
2025-02-25,2025,2,25,Tuesday,08,2025-08,246.7,248.69,243.62,245.74,48013300,-0.00024278609930084016,238.07642857142855,239.2128
2025-02-26,2025,2,26,Wednesday,08,2025-08,243.05,243.69,237.87,239.1,44433600,-0.027040185672464467,238.6557142857143,239.09620000000004
2025-02-27,2025,2,27,Thursday,08,2025-08,238.15,241.19,235.81,236.05,41153600,-0.012730768472311027,238.9635714285714,238.8894
2025-02-28,2025,2,28,Friday,08,2025-08,235.7,240.82,228.99,240.57,56833400,0.01913172985958922,239.99142857142857,238.7698
2025-03-03,2025,3,3,Monday,09,2025-09,240.52,242.75,234.87,236.78,47184000,-0.015754232451486216,240.7292857142857,238.5164
2025-03-04,2025,3,4,Tuesday,09,2025-09,236.46,238.81,233.45,234.69,53798100,-0.008822402413990571,240.96428571428572,238.17280000000002
2025-03-05,2025,3,5,Wednesday,09,2025-09,234.18,235.31,228.03,234.5,47227600,-0.0008052330722259082,240.88357142857143,237.93320000000003
2025-03-06,2025,3,6,Thursday,09,2025-09,233.21,236.61,231.93,234.09,45170400,-0.0017392345454965152,240.44285714285712,237.651
2025-03-07,2025,3,7,Friday,09,2025-09,233.87,240.1,233.53,237.81,46273600,0.015892552018619277,240.04999999999998,237.3498
2025-03-10,2025,3,10,Monday,10,2025-10,234.3,234.92,223.04,226.28,72071200,-0.04847952646788245,238.84214285714285,236.80239999999998
2025-03-11,2025,3,11,Tuesday,10,2025-10,222.63,224.65,216.31,219.68,76137400,-0.029189322667941164,237.135,236.0648
2025-03-12,2025,3,12,Wednesday,10,2025-10,218.98,220.58,213.78,215.84,62547500,-0.017478761575147272,235.085,235.23399999999998
2025-03-13,2025,3,13,Thursday,10,2025-10,214.81,215.7,207.32,208.58,61368300,-0.0336436351368844,232.5364285714286,234.3262
2025-03-14,2025,3,14,Friday,10,2025-10,210.14,212.83,208.48,212.37,60107600,0.018170561422649945,230.14857142857142,233.5616
2025-03-17,2025,3,17,Monday,11,2025-11,212.19,214.09,208.87,212.88,48073400,0.002388893084173116,227.8014285714286,232.84259999999998
2025-03-18,2025,3,18,Tuesday,11,2025-11,213.03,214.02,210.38,211.57,42432400,-0.006121572295473499,225.835,232.22799999999998
2025-03-19,2025,3,19,Wednesday,11,2025-11,213.09,217.61,212.63,214.11,54385400,0.01198932118931273,224.26785714285714,231.6738
2025-03-20,2025,3,20,Thursday,11,2025-11,212.87,216.35,211.1,212.97,48862900,-0.005296458879056942,222.29642857142858,231.06439999999998
2025-03-21,2025,3,21,Friday,11,2025-11,210.45,217.69,210.17,217.12,94127800,0.01947682784943927,220.89214285714283,230.5934
2025-03-24,2025,3,24,Monday,12,2025-12,219.84,220.32,217.43,219.57,44299500,0.01127050224405779,219.81214285714287,230.1616
2025-03-25,2025,3,25,Tuesday,12,2025-12,219.61,222.92,218.92,222.57,34493600,0.013681911591246765,218.96,229.90599999999998
2025-03-26,2025,3,26,Wednesday,12,2025-12,222.34,223.84,219.31,220.37,34466100,-0.00992184063628776,217.98000000000002,229.6552
2025-03-27,2025,3,27,Thursday,12,2025-12,220.23,223.81,219.4,222.67,37094800,0.010472665543175053,216.89857142857142,229.47260000000003
2025-03-28,2025,3,28,Friday,12,2025-12,220.5,222.63,216.54,216.75,39818600,-0.02658025247090634,216.21785714285713,229.0804
2025-03-31,2025,3,31,Monday,13,2025-13,215.87,224.43,215.09,220.96,65299300,0.019412557536874875,216.30928571428572,228.9634
2025-04-01,2025,4,1,Tuesday,13,2025-13,218.65,222.5,217.75,222.02,36412700,0.004771977732473953,216.75071428571428,228.8334
2025-04-02,2025,4,2,Wednesday,13,2025-13,220.16,224.01,219.86,222.71,35905900,0.0031363356171891787,217.76,228.86300000000003
2025-04-03,2025,4,3,Thursday,13,2025-13,204.46,206.4,200.19,202.12,103419000,-0.09245611817424748,217.02785714285716,228.4572
2025-04-04,2025,4,4,Friday,13,2025-13,192.87,198.83,186.36,187.39,125910900,-0.07288738641142001,215.20714285714286,227.76019999999997
2025-04-07,2025,4,7,Monday,14,2025-14,176.27,193.13,173.7,180.51,160466300,-0.03673429969943287,212.98857142857142,226.94299999999998
2025-04-08,2025,4,8,Tuesday,14,2025-14,185.72,189.34,168.32,171.51,120859500,-0.04981809279693461,209.9457142857143,225.8052
2025-04-09,2025,4,9,Wednesday,14,2025-14,171.05,199.56,170.99,197.8,184395900,0.1532883340493565,208.86214285714283,225.02620000000002
2025-04-10,2025,4,10,Thursday,14,2025-14,188.08,193.76,182.04,189.42,121880000,-0.04239371063224606,206.88357142857143,224.05780000000001
2025-04-11,2025,4,11,Friday,14,2025-14,185.12,198.49,185.08,197.11,87435900,0.040594423581418404,205.2792857142857,223.2784
2025-04-14,2025,4,14,Monday,15,2025-15,210.33,211.82,200.1,201.46,101352900,0.022053996592583225,203.77142857142857,222.6176
2025-04-15,2025,4,15,Tuesday,15,2025-15,200.8,202.44,198.75,201.08,51343900,-0.0018763741147476143,202.39357142857142,222.108
2025-04-16,2025,4,16,Wednesday,15,2025-15,197.32,199.65,191.36,193.25,59732400,-0.03893338032138549,200.29214285714286,221.3466
2025-04-17,2025,4,17,Thursday,15,2025-15,196.16,197.78,193.4,195.94,52164700,0.013949651319910439,198.8057142857143,220.64559999999997
2025-04-21,2025,4,21,Monday,16,2025-16,192.25,192.78,188.81,192.14,46742500,-0.01939277790713334,196.74714285714285,219.8536
2025-04-22,2025,4,22,Tuesday,16,2025-16,195.09,200.53,194.94,198.69,52976400,0.03406507370041245,195.0807142857143,219.30380000000002
2025-04-23,2025,4,23,Wednesday,16,2025-16,204.92,206.91,201.73,203.52,52929200,0.02433163663396143,193.71,218.8452
2025-04-24,2025,4,24,Thursday,16,2025-16,203.81,207.73,201.87,207.27,47311000,0.018426111906779452,194.0778571428571,218.3626
2025-04-25,2025,4,25,Friday,16,2025-16,205.29,208.65,205.12,208.18,38222300,0.0043672089188706575,195.56285714285715,217.8136
2025-04-28,2025,4,28,Monday,17,2025-17,208.9,210.39,206.37,209.04,38743100,0.004109347264288132,197.6007142857143,217.18919999999997
2025-04-29,2025,4,29,Tuesday,17,2025-17,207.59,211.12,207.27,210.1,36827600,0.005091920047891385,200.35714285714286,216.525
2025-04-30,2025,4,30,Wednesday,17,2025-17,208.2,212.46,205.58,211.38,52286500,0.006107658252637593,201.3271428571429,215.8888
2025-05-01,2025,5,1,Thursday,17,2025-17,207.98,213.43,207.8,212.2,57365700,0.003858746323233131,202.95428571428573,215.2612
2025-05-02,2025,5,2,Friday,17,2025-17,205.01,205.9,201.1,204.27,101010600,-0.03736166699984034,203.46571428571428,214.4558
2025-05-05,2025,5,5,Monday,18,2025-18,202.03,203.03,197.17,197.84,69018500,-0.031458456524213974,203.20714285714286,213.52740000000003
2025-05-06,2025,5,6,Tuesday,18,2025-18,197.17,199.6,195.98,197.47,51216500,-0.001910697305796516,202.9492857142857,212.56079999999997
2025-05-07,2025,5,7,Wednesday,18,2025-18,198.12,198.39,192.23,195.22,68536700,-0.011384748507727971,203.09,211.5504
2025-05-08,2025,5,8,Thursday,18,2025-18,196.68,199.0,193.66,196.45,50478900,0.006318430876231851,203.12642857142856,210.6974
2025-05-09,2025,5,9,Friday,18,2025-18,197.95,199.49,196.5,197.49,36453900,0.0052661511223814905,203.50857142857143,209.9262
2025-05-12,2025,5,12,Monday,19,2025-19,210.14,210.44,205.93,209.96,63775800,0.06314602195962782,204.3135714285714,209.31400000000002
2025-05-13,2025,5,13,Tuesday,19,2025-19,209.6,212.56,208.17,212.09,51909300,0.01015229643807336,204.9257142857143,208.8202
2025-05-14,2025,5,14,Wednesday,19,2025-19,211.59,213.09,209.75,211.49,49325800,-0.002817740027887483,205.22714285714287,208.3562
2025-05-15,2025,5,15,Thursday,19,2025-19,210.12,212.12,208.71,210.61,45029500,-0.0041445074093784395,205.40071428571426,207.8784
2025-05-16,2025,5,16,Friday,19,2025-19,211.52,211.73,208.94,210.43,54737900,-0.0008985115224213747,205.5,207.40519999999998
2025-05-19,2025,5,19,Monday,20,2025-20,207.09,208.65,203.45,207.96,46140500,-0.011739086232724016,205.34714285714287,206.8082
2025-05-20,2025,5,20,Tuesday,20,2025-20,206.85,207.65,204.22,206.04,42496600,-0.009196290225973569,204.96571428571428,206.4034
2025-05-21,2025,5,21,Wednesday,20,2025-20,204.36,206.22,199.92,201.29,59211800,-0.02305911477177236,204.1864285714286,206.03560000000002
2025-05-22,2025,5,22,Thursday,20,2025-20,199.92,201.95,198.91,200.56,46742400,-0.003612234385890978,203.92142857142858,205.73
2025-05-23,2025,5,23,Friday,20,2025-20,192.9,196.92,192.7,194.5,78432900,-0.03024440545296725,203.68285714285713,205.4484
2025-05-27,2025,5,27,Tuesday,21,2025-21,197.52,199.95,196.65,199.42,56288500,0.02529834321109603,203.82214285714286,205.18939999999998
2025-05-28,2025,5,28,Wednesday,21,2025-21,199.8,201.93,199.11,199.63,45339700,0.0010489616970208449,204.13714285714286,204.92440000000002
2025-05-29,2025,5,29,Thursday,21,2025-21,202.78,203.0,197.73,199.16,51396800,-0.002345136061230768,204.3307142857143,204.67620000000002
2025-05-30,2025,5,30,Friday,21,2025-21,198.58,201.16,196.0,200.06,70819900,0.0045011768949494435,204.51428571428573,204.39520000000002
2025-06-02,2025,6,2,Monday,22,2025-22,199.49,201.33,199.33,200.9,35423300,0.0042320537763562704,203.86714285714288,204.15380000000002
2025-06-03,2025,6,3,Tuesday,22,2025-22,200.55,202.96,200.17,202.47,46381600,0.007783765588379676,203.18,203.8608
2025-06-04,2025,6,4,Wednesday,22,2025-22,202.11,205.43,201.3,202.02,43604000,-0.0022136789123287093,202.5035714285714,203.50979999999998
2025-06-05,2025,6,5,Thursday,22,2025-22,202.7,203.94,199.36,199.84,55126100,-0.010797848768936635,201.73428571428573,203.0552
2025-06-06,2025,6,6,Friday,22,2025-22,202.2,204.89,201.25,203.11,46607700,0.01639831188885066,201.21142857142857,202.71
2025-06-09,2025,6,9,Monday,23,2025-23,203.58,205.19,199.23,200.65,72862600,-0.012112648419101646,200.6892857142857,202.2696
2025-06-10,2025,6,10,Tuesday,23,2025-23,199.81,203.54,199.78,201.87,54672600,0.006056171467545779,200.39142857142858,201.972
2025-06-11,2025,6,11,Wednesday,23,2025-23,202.7,203.69,197.63,197.99,60989900,-0.01919371389939728,200.15571428571428,201.51260000000002
2025-06-12,2025,6,12,Thursday,23,2025-23,198.29,198.89,196.58,198.41,43904600,0.002112784221112385,200.00214285714287,201.0404
2025-06-13,2025,6,13,Friday,23,2025-23,198.94,199.58,194.93,195.67,51447300,-0.013805157259944911,200.08571428571426,200.4996
2025-06-16,2025,6,16,Monday,24,2025-24,196.52,197.9,195.78,197.64,43020700,0.010027938173407858,199.95857142857145,200.41
2025-06-17,2025,6,17,Tuesday,24,2025-24,196.42,197.61,194.44,194.87,38856200,-0.014010596445348411,199.6185714285714,200.55960000000002
2025-06-18,2025,6,18,Wednesday,24,2025-24,195.17,196.79,194.3,195.8,45394700,0.004804711122616601,199.37857142857143,200.86540000000002
2025-06-20,2025,6,20,Friday,24,2025-24,197.46,200.9,196.08,200.21,96813500,0.022484525012509637,199.3892857142857,201.43940000000003
2025-06-23,2025,6,23,Monday,25,2025-25,200.83,201.5,198.17,200.7,55814300,0.0024875227541492073,199.375,201.49739999999997
2025-06-24,2025,6,24,Tuesday,25,2025-25,201.79,202.64,199.41,199.51,54064000,-0.005955301634066323,199.16357142857143,201.6992
2025-06-25,2025,6,25,Wednesday,25,2025-25,200.65,202.87,199.83,200.76,39525700,0.0062904828225489595,199.07357142857146,201.7722
2025-06-26,2025,6,26,Thursday,25,2025-25,200.63,201.84,198.67,200.21,50799100,-0.0027782426676480343,199.1,201.74719999999996
2025-06-27,2025,6,27,Friday,25,2025-25,201.09,202.42,199.21,200.29,73188600,0.0003979975434207361,198.89857142857142,201.7314
2025-06-30,2025,6,30,Monday,26,2025-26,201.21,206.57,198.47,204.36,91912800,0.02034008166750545,199.16357142857146,201.9536
2025-07-01,2025,7,1,Tuesday,26,2025-26,205.85,209.36,205.33,207.0,78788900,0.01291618357444646,199.53,202.17480000000003
2025-07-02,2025,7,2,Wednesday,26,2025-26,208.08,212.5,207.32,211.6,67941800,0.02223078455769123,200.50214285714287,202.56399999999996
2025-07-03,2025,7,3,Thursday,26,2025-26,211.31,213.8,210.97,212.71,34955800,0.005225040243511225,201.52357142857142,202.84439999999998
2025-07-07,2025,7,7,Monday,27,2025-27,211.84,215.38,207.97,209.12,50229000,-0.01685785511830029,202.48428571428573,202.9564
2025-07-08,2025,7,8,Tuesday,27,2025-27,209.27,210.59,207.63,209.18,42848900,0.0002856639596571231,203.3085714285714,202.9946
2025-07-09,2025,7,9,Wednesday,27,2025-27,208.7,210.49,206.4,210.31,48749400,0.005380692982602575,204.41142857142856,203.0372
2025-07-10,2025,7,10,Thursday,27,2025-27,209.68,212.64,209.2,211.57,44443600,0.00601505145040937,205.53785714285715,203.08780000000002
2025-07-11,2025,7,11,Friday,27,2025-27,209.74,211.29,209.03,210.33,39765800,-0.005884824162426194,206.2607142857143,203.09240000000003
2025-07-14,2025,7,14,Monday,28,2025-28,209.1,210.08,206.72,207.8,38840100,-0.012028889648712626,206.76785714285714,203.02079999999998
2025-07-15,2025,7,15,Tuesday,28,2025-28,208.39,211.05,208.09,208.28,42296300,0.002348860273691855,207.3942857142857,202.94240000000002
2025-07-16,2025,7,16,Wednesday,28,2025-28,209.47,211.56,207.82,209.33,47490500,0.005021215625020892,208.0064285714286,203.0436
2025-07-17,2025,7,17,Thursday,28,2025-28,209.74,210.96,208.76,209.19,48068100,-0.0006661748290881508,208.64785714285713,203.2706
2025-07-18,2025,7,18,Friday,28,2025-28,210.04,210.95,208.87,210.35,48974600,0.005523257552692451,209.36642857142857,203.5282
2025-07-21,2025,7,21,Monday,29,2025-29,211.26,214.93,210.79,211.64,51377400,0.006155875978032466,209.88642857142855,203.8566
2025-07-22,2025,7,22,Tuesday,29,2025-29,212.3,214.1,211.39,213.55,46404100,0.00903615217897702,210.3542857142857,204.1986
2025-07-23,2025,7,23,Wednesday,29,2025-29,214.15,214.3,211.57,213.3,46989300,-0.001165954944465697,210.47571428571428,204.51480000000004
2025-07-24,2025,7,24,Thursday,29,2025-29,213.05,214.84,212.69,212.92,46022600,-0.0018212218160039706,210.4907142857143,204.574
2025-07-25,2025,7,25,Friday,29,2025-29,213.85,214.39,212.56,213.03,40268800,0.0005614314509685414,210.77,204.59279999999998
2025-07-28,2025,7,28,Monday,30,2025-30,213.18,214.0,212.22,213.2,37858000,0.0007948313685424147,211.05714285714288,204.627
2025-07-29,2025,7,29,Tuesday,30,2025-30,213.33,213.96,209.99,210.44,51411700,-0.012987608774891357,211.0664285714286,204.62359999999998
2025-07-30,2025,7,30,Wednesday,30,2025-30,211.06,211.55,206.9,208.22,45512500,-0.010507952278425825,210.82714285714286,204.57940000000002
2025-07-31,2025,7,31,Thursday,30,2025-30,207.67,209.01,206.34,206.75,80698400,-0.007079572477626139,210.57142857142858,204.5552
2025-08-01,2025,8,1,Friday,30,2025-30,210.04,212.74,200.7,201.58,104434500,-0.02500355362250295,210.12714285714284,204.466
2025-08-04,2025,8,4,Monday,31,2025-31,203.7,207.06,200.88,202.55,75109300,0.004792832997508878,209.71785714285716,204.4912
2025-08-05,2025,8,5,Tuesday,31,2025-31,202.6,204.53,201.36,202.12,44155100,-0.002114571521469988,209.2028571428571,204.5224
2025-08-06,2025,8,6,Wednesday,31,2025-31,204.82,214.53,204.78,212.41,108483100,0.05090685764737546,209.43285714285713,204.88060000000002
2025-08-07,2025,8,7,Thursday,31,2025-31,218.02,219.98,215.72,219.16,90224800,0.031793575553679565,210.06214285714285,205.27540000000002
2025-08-08,2025,8,8,Friday,31,2025-31,219.96,230.09,218.38,228.44,113854000,0.04235800487436214,211.26214285714286,205.8516
2025-08-11,2025,8,11,Monday,32,2025-32,227.28,228.91,224.13,226.54,61806100,-0.008337491848564249,212.19,206.39919999999998
2025-08-12,2025,8,12,Tuesday,32,2025-32,227.37,230.15,226.43,229.0,55626200,0.010872419065924621,213.3114285714286,206.97799999999998
2025-08-13,2025,8,13,Wednesday,32,2025-32,230.42,234.34,229.78,232.67,69878500,0.01602444528652036,214.72214285714287,207.6134
2025-08-14,2025,8,14,Thursday,32,2025-32,233.4,234.46,230.2,232.12,51916300,-0.0023571690519698096,216.08571428571426,208.2064
2025-08-15,2025,8,15,Friday,32,2025-32,233.34,233.62,228.69,230.94,56038700,-0.005112068529734892,217.35285714285715,208.7848
2025-08-18,2025,8,18,Monday,33,2025-33,231.05,232.46,229.46,230.24,37476200,-0.0030226633346253085,218.76714285714283,209.39280000000002
2025-08-19,2025,8,19,Tuesday,33,2025-33,230.63,232.21,228.7,229.91,39402600,-0.0014291944969683223,220.3164285714286,209.92880000000002
2025-08-20,2025,8,20,Wednesday,33,2025-33,229.33,229.82,225.13,225.37,42263900,-0.019734652812962383,221.64642857142857,210.4232
2025-08-21,2025,8,21,Thursday,33,2025-33,225.63,225.88,223.15,224.27,30621200,-0.004911305040181113,223.2671428571429,210.8712
2025-08-22,2025,8,22,Friday,33,2025-33,225.53,228.44,224.77,227.12,42477800,0.01271681885277487,225.02214285714285,211.4538
2025-08-25,2025,8,25,Monday,34,2025-34,225.84,228.65,225.59,226.52,30983100,-0.0026343069945183872,226.76500000000001,212.016
2025-08-26,2025,8,26,Tuesday,34,2025-34,226.23,228.84,224.06,228.66,54575100,0.00946463359101557,227.9257142857143,212.67579999999998
2025-08-27,2025,8,27,Wednesday,34,2025-34,227.97,230.25,227.62,229.84,31259500,0.005145918125483151,228.6885714285714,213.3198
2025-08-28,2025,8,28,Thursday,34,2025-34,230.17,232.75,228.69,231.9,38074700,0.00898081290311703,228.93571428571428,214.06040000000002
2025-08-29,2025,8,29,Friday,34,2025-34,231.85,232.72,230.72,231.49,39418400,-0.001805954775134011,229.28928571428574,214.7742
2025-09-02,2025,9,2,Tuesday,35,2025-35,228.6,230.2,226.33,229.07,44075600,-0.010424763463666054,229.2942857142857,215.35139999999998
2025-09-03,2025,9,3,Wednesday,35,2025-35,236.54,238.18,233.7,237.8,66427800,0.038089831791702666,229.66071428571428,216.0934
2025-09-04,2025,9,4,Thursday,35,2025-35,237.78,239.22,236.07,239.1,47549400,0.005493356125531701,230.15928571428572,216.8852
2025-09-05,2025,9,5,Friday,35,2025-35,239.32,240.64,237.82,239.01,54870400,-0.00037530576155930806,230.7357142857143,217.6502
2025-09-08,2025,9,8,Monday,36,2025-36,238.62,239.47,235.67,237.21,48999500,-0.007551387387481734,231.23357142857142,218.3902
2025-09-09,2025,9,9,Tuesday,36,2025-36,236.33,238.11,232.7,233.69,66313900,-0.01483938605882873,231.5035714285714,219.0582
2025-09-10,2025,9,10,Wednesday,36,2025-36,231.53,231.76,225.31,226.15,83440800,-0.03225954103271722,231.55928571428572,219.49399999999997
2025-09-11,2025,9,11,Thursday,36,2025-36,226.24,229.8,226.01,229.38,50208600,0.014286370691166894,231.92428571428573,219.9416
2025-09-12,2025,9,12,Friday,36,2025-36,228.57,233.85,228.37,233.41,55824200,0.01756295951024689,232.37357142857144,220.37780000000004
2025-09-15,2025,9,15,Monday,37,2025-37,236.33,237.52,234.37,236.03,42699500,0.011235926409398633,233.05285714285716,220.84419999999997
2025-09-16,2025,9,16,Tuesday,37,2025-37,236.51,240.54,235.65,237.48,63421100,0.006125890181851501,233.68285714285713,221.41140000000004
2025-09-17,2025,9,17,Wednesday,37,2025-37,238.3,239.42,237.06,238.32,46508000,0.003527257082143187,234.28857142857143,221.9942
2025-09-18,2025,9,18,Thursday,37,2025-37,239.29,240.52,235.98,237.21,44249600,-0.004644562289381149,234.66785714285714,222.5322
2025-09-19,2025,9,19,Friday,37,2025-37,240.55,245.61,239.53,244.81,163741300,0.032032859968438965,235.6192857142857,223.197
2025-09-22,2025,9,22,Monday,38,2025-38,247.6,255.92,247.42,255.36,105517400,0.043095737653501054,237.49714285714285,224.09759999999997
2025-09-23,2025,9,23,Tuesday,38,2025-38,255.16,256.61,252.86,253.71,60275200,-0.006443219116596399,238.63357142857143,225.0158
2025-09-24,2025,9,24,Wednesday,38,2025-38,254.5,255.02,250.33,251.6,42303700,-0.008332388601025364,239.52642857142857,225.8822
2025-09-25,2025,9,25,Thursday,38,2025-38,252.5,256.44,251.0,256.15,55202100,0.018073060767529903,240.75071428571428,226.8186
2025-09-26,2025,9,26,Friday,38,2025-38,253.38,256.87,253.06,254.74,46076300,-0.005489212856193304,242.00285714285715,227.7296
2025-09-29,2025,9,29,Monday,39,2025-39,253.84,254.28,252.3,253.71,40127700,-0.0040319034973952395,243.43285714285713,228.5968
2025-09-30,2025,9,30,Tuesday,39,2025-39,254.14,255.2,252.4,253.91,37704300,0.0007860573749713939,245.4157142857143,229.44219999999999
2025-10-01,2025,10,1,Wednesday,39,2025-39,254.32,258.06,254.21,254.73,48713900,0.0032203038937570483,247.22642857142858,230.2658
2025-10-02,2025,10,2,Thursday,39,2025-39,255.86,257.45,253.43,256.4,42630200,0.006576637201686664,248.8685714285714,231.12779999999998
2025-10-03,2025,10,3,Friday,39,2025-39,253.95,258.51,253.23,257.29,49155600,0.0034612549164674267,250.38714285714286,232.0152
2025-10-06,2025,10,6,Monday,40,2025-40,257.26,258.34,254.33,255.97,44664100,-0.005154581092728927,251.70785714285714,232.87400000000002
2025-10-07,2025,10,7,Tuesday,40,2025-40,256.09,256.67,254.71,255.76,31955800,-0.0008180040534181421,252.95357142857145,233.7252
2025-10-08,2025,10,8,Wednesday,40,2025-40,255.8,257.79,255.39,257.33,36496900,0.006160158880694766,254.3907142857143,234.66300000000004
2025-10-09,2025,10,9,Thursday,40,2025-40,257.08,257.27,252.43,253.32,38322000,-0.015577803989301087,254.99857142857144,235.565
